dataset,dataset_title,equation,trial,obs_fraction,noise_fraction,candidate,candidate_family,accepted_by_noharm,chosen_safe_output,certificate_rank,radius,baseline_radius,certificate_ratio,hidden_rel_error,baseline_hidden_rel_error,hidden_error_ratio,data_residual,pde_residual,bc_residual,ic_residual,spectral_residual,noise_bound,physics_gain_over_data_only,data_only_hidden_error,physics_candidate_hidden_error,physics_necessary,physics_unnecessary,physics_rejected,unsafe_if_selected,notes
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.0,risky_sensor_overfit,risky,False,data_only_lowrank,8,5116924650.603099,432193538.5454334,11.839428853620387,0.20563166494252913,0.055162450734678514,3.727747085202084,0.0,7.493304116744975,102338492989.43771,0.11357703700095484,0.030769793398629088,0.0,0.0005358118998357309,0.05515336259010808,0.05461755069027235,False,True,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.0,underfit_oversmooth,underfit,False,data_only_lowrank,7,832617586.5657637,432193538.5454334,1.926492444491362,0.09038588353061543,0.055162450734678514,1.6385400272318713,0.05512144516174881,0.700712998769534,16652351728.087313,0.02238488947194968,0.0010084494265048419,0.0,0.0005358118998357309,0.05515336259010808,0.05461755069027235,False,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.0,physics_filtered_s0.4,physics_informed,False,data_only_lowrank,1,420249941.04644054,432193538.5454334,0.9723651641364432,0.05475207962196643,0.055162450734678514,0.9925606801684999,0.00046564862620754907,1.0081578123739494,8404998817.8705435,0.023444306767519792,0.001035853107504546,0.0,0.0005358118998357309,0.05515336259010808,0.05461755069027235,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.0,physics_filtered_s0.8,physics_informed,True,data_only_lowrank,3,429649718.5930129,432193538.5454334,0.9941141647767762,0.05461755069027235,0.055162450734678514,0.9901219028861289,0.004090794994747169,0.8935197723426309,8592994369.078733,0.018181448817907044,0.0009682826341484337,0.0,0.0005358118998357309,0.05515336259010808,0.05461755069027235,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.0,physics_filtered_s1.3,physics_informed,False,data_only_lowrank,5,485386159.99273914,432193538.5454334,1.123075929423489,0.05926831983008532,0.055162450734678514,1.074432318355123,0.008979054548287556,0.8482215916335623,9707723197.112864,0.016644695612114947,0.0010273138726465687,0.0,0.0005358118998357309,0.05515336259010808,0.05461755069027235,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.0,physics_filtered_s2,physics_informed,False,data_only_lowrank,6,605275376.7141265,432193538.5454334,1.4004729889095697,0.07075826290124806,0.055162450734678514,1.2827251501261225,0.019783966570436795,0.8333135837155974,12105507531.36802,0.017761614858224438,0.0011281968517547916,0.0,0.0005358118998357309,0.05515336259010808,0.05461755069027235,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,baseline_linear,baseline,True,data_only_lowrank,3,248077162.86240187,248077162.86240187,1.0,0.048309570441975695,0.048309570441975695,0.9999999999793002,0.0,1.140255751579975,4961543253.806494,0.019704743081588583,0.0010714384482017557,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,data_only_lowrank,data_only,True,data_only_lowrank,2,247877635.90699047,248077162.86240187,0.9991957060734281,0.04830668935095329,0.048309570441975695,0.9999403618786922,0.0,1.1401729505880218,4957552714.698517,0.019702255610625396,0.0010709050387863758,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,risky_sensor_overfit,risky,False,data_only_lowrank,8,6199053795.565956,248077162.86240187,24.988409751381727,0.2023375190477908,0.048309570441975695,4.1883526844153725,0.0,7.5552691411894966,123981075888.51714,0.10535473257874557,0.030808682435613913,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,underfit_oversmooth,underfit,False,data_only_lowrank,7,710038485.4103472,248077162.86240187,2.8621678723574253,0.094933740970387,0.048309570441975695,1.9651125046215465,0.056773567138178486,0.7162835742265425,14200769704.902521,0.01907516133249497,0.001021689394725412,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,physics_filtered_s0.4,physics_informed,False,data_only_lowrank,1,244411637.80066207,248077162.86240187,0.9852242543431017,0.04788656318707641,0.048309570441975695,0.9912438207994708,0.00047376715977561417,1.1043303277499796,4888232752.671234,0.01849791119631047,0.0010422445677534958,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,physics_filtered_s0.8,physics_informed,False,data_only_lowrank,4,267474453.80274272,248077162.86240187,1.078190554569909,0.04812129108824173,0.048309570441975695,0.9961026489573902,0.004210725102935441,0.9510197747921819,5349489073.103174,0.013430369602630545,0.0009756798319943987,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,physics_filtered_s1.3,physics_informed,False,data_only_lowrank,5,337178136.9322244,248077162.86240187,1.3591663700186831,0.05493673143949924,0.048309570441975695,1.1371811203402482,0.009358336919344956,0.8825271922098337,6743562735.796849,0.011850889429550237,0.0010394622714540941,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.0,physics_filtered_s2,physics_informed,False,data_only_lowrank,6,472720018.0267641,248077162.86240187,1.9055362153144355,0.0704487530343318,0.048309570441975695,1.458277363850483,0.020550434141083464,0.8548390756580975,9454400357.545103,0.013503738053965946,0.0011484545699741036,0.0,0.00018539826271155718,0.04830668935095329,0.04812129108824173,False,True,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,baseline_linear,baseline,True,baseline_linear,1,265143334.28444457,265143334.28444457,1.0,0.04857241184042255,0.04857241184042255,0.9999999999794122,0.0,1.0562591780721695,5302866682.304412,0.015294708808477258,0.0011401558085300536,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,data_only_lowrank,data_only,False,baseline_linear,4,305548006.87174046,265143334.28444457,1.1523880383277896,0.04903117915102894,0.04857241184042255,1.0094450181124248,0.0,1.0665757550415695,6110960134.021034,0.013607651187860796,0.001173594304995478,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,risky_sensor_overfit,risky,False,baseline_linear,8,4850262596.204508,265143334.28444457,18.292983337839328,0.20353149625644953,0.04857241184042255,4.190269507738916,0.0,7.598325192485379,97005251900.90027,0.16472559369457282,0.03094318166216596,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,underfit_oversmooth,underfit,False,baseline_linear,7,693024533.0527374,265143334.28444457,2.6137731688523753,0.09000959893597331,0.04857241184042255,1.85310128782226,0.05807412987625393,0.7052340036575827,13860490657.557806,0.01944972449509856,0.0010360014060345722,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,physics_filtered_s0.4,physics_informed,False,baseline_linear,3,293369155.1336576,265143334.28444457,1.10645495171654,0.04838912359176588,0.04857241184042255,0.9962264947794839,0.0004988457435913949,1.0336796922801337,5867383099.348844,0.012894004449449697,0.0011317361668278245,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,physics_filtered_s0.8,physics_informed,False,baseline_linear,2,285379926.0917163,265143334.28444457,1.076323215372867,0.04774400772426071,0.04857241184042255,0.9829449663758436,0.004450640487938164,0.9047788438750652,5707598518.82018,0.010501221969599657,0.001029070867890009,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,physics_filtered_s1.3,physics_informed,False,baseline_linear,5,345199588.8964472,265143334.28444457,1.3019357617571432,0.05411277734100579,0.04857241184042255,1.114064039431915,0.009766875775444986,0.8460300616310401,6903991774.984399,0.010763006402960164,0.0010866630968398028,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.01,physics_filtered_s2,physics_informed,False,baseline_linear,6,468175964.215823,265143334.28444457,1.7657466874636416,0.06858920634088818,0.04857241184042255,1.412102132478324,0.021196846411820874,0.8322879371679356,9363519281.181982,0.01322340170657427,0.001185810885908367,0.009963335382904703,0.0012871714267682285,0.04903117915102894,0.04774400772426071,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,baseline_linear,baseline,True,physics_filtered_s0.8,4,331151617.3800543,331151617.3800543,1.0,0.05860524742595779,0.05860524742595779,0.9999999999829366,0.0,1.079728385511017,6623032344.14504,0.015806538151997795,0.0011265592306849623,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,data_only_lowrank,data_only,True,physics_filtered_s0.8,3,324480707.202314,331151617.3800543,0.9798554202135022,0.05883567263939761,0.05860524742595779,1.0039318187799993,0.0,1.0906906238937564,6489614140.558683,0.01443593586053039,0.0011595501540195596,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,risky_sensor_overfit,risky,False,physics_filtered_s0.8,8,5068514705.33476,331151617.3800543,15.305722331767306,0.2069971046373257,0.05860524742595779,3.5320575157594036,0.0,7.561395499280971,101370294083.66508,0.11515306002624295,0.03084564288005702,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,underfit_oversmooth,underfit,False,physics_filtered_s0.8,7,719393721.6970112,331151617.3800543,2.172399843275962,0.09225121434504756,0.05860524742595779,1.5741118482610994,0.05221882118147593,0.6876005364477656,14387874430.614117,0.017976086340878127,0.0010229552580152586,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,2,310521175.41243947,331151617.3800543,0.9377009173899404,0.05783203401102209,0.05860524742595779,0.9868064132499502,0.0004955622271570453,1.056850038763136,6210423504.853724,0.013555138525865785,0.0011206098196196623,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,1,288952211.4517878,331151617.3800543,0.8725677190945582,0.055229520550087924,0.05860524742595779,0.9423988972817293,0.004217796358423532,0.915242351036424,5779044225.994535,0.010185909013075053,0.0010223858328971777,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,physics_filtered_s1.3,physics_informed,False,physics_filtered_s0.8,5,345704560.4979031,331151617.3800543,1.0439464654679513,0.05921336220593694,0.05860524742595779,1.0103764561311182,0.008912611182517658,0.8422803286109548,6914091207.042235,0.009735660420244626,0.0010686777173541946,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",2,0.2,0.01,physics_filtered_s2,physics_informed,False,physics_filtered_s0.8,6,467911761.9795461,331151617.3800543,1.4129834716843181,0.07159466718069228,0.05860524742595779,1.2216426058080168,0.01902632747716237,0.8095085699264266,9358235236.569006,0.011781265590761824,0.0011539738368959943,0.009996438155726307,0.003606152089309686,0.05883567263939761,0.055229520550087924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,baseline_linear,baseline,True,physics_filtered_s0.8,3,329291089.05466884,329291089.05466884,1.0,0.061182715403067044,0.061182715403067044,0.9999999999836555,0.0,1.080274167795894,6585821777.629723,0.021637055333358864,0.0010783130258770935,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,data_only_lowrank,data_only,False,physics_filtered_s0.8,4,330596127.08151275,329291089.05466884,1.0039631744381252,0.0614740997972617,0.061182715403067044,1.0047625279667676,0.0,1.0899713723225508,6611922538.13766,0.021460785939329485,0.0011036876423409434,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,risky_sensor_overfit,risky,False,physics_filtered_s0.8,8,5385781660.902613,329291089.05466884,16.355686017390124,0.2095406295941981,0.061182715403067044,3.4248337657185637,0.0,7.508670011372763,107715633195.08165,0.2136041666235191,0.030853312718266784,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,underfit_oversmooth,underfit,False,physics_filtered_s0.8,7,732895440.7451504,329291089.05466884,2.225676506610464,0.10237468569201502,0.061182715403067044,1.6732615578747227,0.05370416944926803,0.687757908042373,14657908811.5417,0.02282913123889208,0.0010070480746142715,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,2,320864310.97924304,329291089.05466884,0.9744093346114605,0.06078699731008922,0.061182715403067044,0.9935321913817589,0.0005015625888990997,1.0615706436427377,6417286216.168509,0.020426900588815564,0.0010674726334736762,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,1,313058615.03412807,329291089.05466884,0.9507047880732483,0.06000002117604245,0.061182715403067044,0.9806694714313714,0.0042526885879429445,0.9352861834697794,6261172297.57438,0.016166747479296806,0.0009856033213861172,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,physics_filtered_s1.3,physics_informed,False,physics_filtered_s0.8,5,368236086.33342594,329291089.05466884,1.1182692109603107,0.06613414306231521,0.061182715403067044,1.0809285371783128,0.009075752098162087,0.856575823178399,7364721723.700509,0.01561060809051039,0.0010413223015928053,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",3,0.2,0.01,physics_filtered_s2,physics_informed,False,physics_filtered_s0.8,6,489412839.5513618,329291089.05466884,1.4862620211083502,0.08034510041453366,0.061182715403067044,1.3131993224542764,0.019519044989505022,0.8169790213393502,9788256787.967243,0.017427330873261784,0.0011323481337724662,0.010005776733792762,0.0014740786212192464,0.0614740997972617,0.06000002117604245,False,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,baseline_linear,baseline,True,physics_filtered_s0.8,4,368111231.4270279,368111231.4270279,1.0,0.070688976874031,0.070688976874031,0.9999999999858534,0.0,1.110182975115152,7362224624.998396,0.010882350867433825,0.0010810876831554611,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,data_only_lowrank,data_only,True,physics_filtered_s0.8,3,366092703.20038044,368111231.4270279,0.9945165263802944,0.07098521971727655,0.070688976874031,1.0041907926149398,0.0,1.121022606086426,7321854060.432988,0.010800008170960258,0.0011037690208419897,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,risky_sensor_overfit,risky,False,physics_filtered_s0.8,8,4722438397.454668,368111231.4270279,12.828835401591965,0.2100877830040941,0.070688976874031,2.972002033294416,0.0,7.562575991324633,94448767926.10854,0.06681621082669267,0.030650756329409848,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,underfit_oversmooth,underfit,False,physics_filtered_s0.8,7,724531941.842277,368111231.4270279,1.9682418790471048,0.09487886583195815,0.070688976874031,1.3422017127181194,0.05130330439313363,0.7020305946118233,14490638833.494854,0.01788437818135128,0.000996247639615401,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,2,351200574.1125171,368111231.4270279,0.9540610123495702,0.07064706938825951,0.070688976874031,0.9994071566936726,0.000453294777392213,1.0897515559941462,7024011478.76121,0.010094001332264742,0.0010689060775731657,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,1,321238371.2062606,368111231.4270279,0.8726665849366809,0.0700775541686997,0.070688976874031,0.9913505226223287,0.003945970454633279,0.9608380644202402,6424767420.955145,0.008006751991828445,0.0009774766290420725,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,physics_filtered_s1.3,physics_informed,False,physics_filtered_s0.8,5,373289768.3630238,368111231.4270279,1.014067859097699,0.07218775520374739,0.070688976874031,1.0212024334623775,0.008429584894267934,0.8871934392982472,7465795364.220876,0.008762851943110307,0.0010171000485709738,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",4,0.2,0.01,physics_filtered_s2,physics_informed,False,physics_filtered_s0.8,6,492502416.19648975,368111231.4270279,1.3379173851535155,0.07947030325760693,0.070688976874031,1.1242248334998564,0.018365306803832974,0.8379911280786524,9850048320.836136,0.011632659837448543,0.0010994920677518806,0.009982421906815335,0.0009076655485768526,0.07098521971727655,0.0700775541686997,False,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,baseline_linear,baseline,True,baseline_linear,1,264028129.69491136,264028129.69491136,1.0,0.06964514328513723,0.06964514328513723,0.9999999999856414,0.0,1.3145563908418316,5280562589.744702,0.01047092496843742,0.0010979716875999712,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,data_only_lowrank,data_only,False,baseline_linear,3,293794811.93819225,264028129.69491136,1.112740571535604,0.06985293536782793,0.06964514328513723,1.0029835832318843,0.0,1.3226071574543343,5875896234.5867195,0.009894060924754072,0.0011233040585468034,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,risky_sensor_overfit,risky,False,baseline_linear,8,5771312907.225944,264028129.69491136,21.858704653533643,0.21151769205981633,0.06964514328513723,3.037077419609798,0.0,7.618153280986782,115426258121.38577,0.04928891249141591,0.031048608646213467,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,fits observed points but injects high-frequency nonphysical structure
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,underfit_oversmooth,underfit,False,baseline_linear,7,738756050.0732217,264028129.69491136,2.7980202371878553,0.09619960505142491,0.06964514328513723,1.3812823193742112,0.054348100665031276,0.7382507166728226,14775120997.944155,0.019272638164736105,0.0010032970179101681,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,physics_filtered_s0.4,physics_informed,False,baseline_linear,2,285691787.15284216,264028129.69491136,1.082050565911153,0.06917774281136957,0.06964514328513723,0.993288828872857,0.0004888334341572653,1.2759547949739392,5713835739.010438,0.009395593014978438,0.0010813972975209588,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,physics_filtered_s0.8,physics_informed,False,baseline_linear,4,300425530.8703488,264028129.69491136,1.13785425521703,0.06729213968562367,0.06964514328513723,0.9662143907027911,0.004190928527527734,1.0711468741831547,6008510613.901963,0.008489809508223745,0.0009773882075003184,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,physics_filtered_s1.3,physics_informed,False,baseline_linear,5,374285851.3534005,264028129.69491136,1.4175983891788109,0.06971530617822848,0.06964514328513723,1.0010074340977804,0.008906437775120332,0.9678696003933812,7485717023.777017,0.009942023929354027,0.00102595061862318,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",5,0.2,0.01,physics_filtered_s2,physics_informed,False,baseline_linear,6,506170914.25425917,264028129.69491136,1.9171097975020601,0.07863687848418027,0.06964514328513723,1.1291078569700184,0.019417890855477956,0.9065887388372577,10123418281.764511,0.013141861043063877,0.0011194415792200926,0.00991434054119042,0.002560795682204256,0.06985293536782793,0.06729213968562367,False,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.03,baseline_linear,baseline,True,physics_filtered_s1.3,4,806917113.6294644,806917113.6294644,1.0,0.04774117618395725,0.04774117618395725,0.9999999999790538,0.0,1.1895469294235856,16138342268.390308,0.026892217382870762,0.0012792580678970056,0.030108284914947644,-0.005668838808705216,0.05037195892598058,0.056040797734685795,False,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.03,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,969124940.0906175,806917113.6294644,1.2010216709019246,0.05037195892598058,0.04774117618395725,1.0551051094935584,0.0,1.2824396692844138,19382498797.332283,0.02909323852135146,0.0014847665865307187,0.030108284914947644,-0.005668838808705216,0.05037195892598058,0.056040797734685795,False,False,False,False,data-driven candidate without PDE residual selection
burgers,Burgers shock,"u_t + u u_x - nu u_xx = 0, nu=0.01/pi",1,0.2,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,5618713031.39036,806917113.6294644,6.963184863086778,0.20455205798394108,0.04774117618395725,4.284604493016101,0.0,7.655218917646583,112374260604.08623,0.12172121381025508,0.03141515281814576,0.030108284914947644,-0.005668838808705216,0.05037195892598058,0.056040797734685795,False,False,False,False,fits observed points but injects high-frequency nonphysical structure
