candidate,model_kind,accepted_by_noharm,safe_choice,radius,baseline_radius,certificate_ratio,final_rel_l2_error,sensor_rmse_normalized,momentum_residual_normalized,divergence_l2,divergence_max,energy_budget_defect_normalized,high_k_energy_ratio,kinetic_energy_final,energy_error_percent,enstrophy_final,dissipation_final,max_cfl,wall_seconds,C_stab,sigma_min_observability,observability_condition_number,notes
reference_dns,reference 3D DNS,True,reference_dns,0.004415134541649764,0.00903056587790152,0.4889100640364004,0.0,0.010576398327308473,0.0005666982580148669,8.392900645795903e-16,4.0506241289538036e-15,3.3528958267771735e-05,1.200629265503546e-12,0.12448412264447774,0.0,0.3748051787091126,0.007496103574182253,0.005794549572424874,6.069675200000347,0.20719143898512055,4.82645424395076,3.141680433514416,Reference pseudo-spectral 3D Navier--Stokes run.
baseline_robust_dns,robust conservative DNS baseline,True,learned_calibrated_dns,0.00903056587790152,0.00903056587790152,1.0,0.030458974699402567,0.03286082131901467,0.0005212574319844851,8.110478917592867e-16,3.4325720008446654e-15,4.90558348738991e-05,1.17280055423557e-12,0.11701972768593986,-5.996262655805449,0.3523774242177021,0.00845705818122485,0.0056226626622496185,9.765604400000484,0.20719143898512055,4.82645424395076,3.141680433514416,Conservative baseline: slightly dissipative and amplitude-biased but fully PDE-integrated.
learned_calibrated_dns,calibrated learned-parameter DNS,True,learned_calibrated_dns,0.004578888155206731,0.00903056587790152,0.5070433256471356,0.004999405172662841,0.011364645952423844,0.0005749418258512707,8.079193651733824e-16,4.278107111211428e-15,3.3732988465875633e-05,1.2022164485764237e-12,0.12573128185154925,1.0018620692964622,0.3785515934307431,0.007571031868614863,0.00582319739324603,9.448584400000072,0.20719143898512055,4.82645424395076,3.141680433514416,Learned/calibrated candidate close to the reference physical parameters; fully PDE-integrated.
learned_aggressive_dns,aggressive learned extrapolation DNS,False,learned_calibrated_dns,0.02300508642686256,0.00903056587790152,2.5474689779028967,0.10077759540211133,0.10025902093143707,0.0007456435356950514,9.26553210689363e-16,5.334624681189096e-15,1.4495196602044858e-05,1.2680373719351e-12,0.15082541168194477,21.160360436243604,0.45395297144559815,0.006355341600238373,0.006367506106703153,9.815660500000376,0.20719143898512055,4.82645424395076,3.141680433514416,Aggressive learned extrapolation: lower viscosity and higher initial energy; fully PDE-integrated but risky.
learned_sensor_overfit_field,"data-assisted field correction, not time-integrated DNS",False,learned_calibrated_dns,3.8426023151261846,0.00903056587790152,425.5106897043212,0.03986354229199432,0.025607544982431004,68.16484554744835,8.619746410141839e-16,4.409031110493427e-15,7.343311713204314,0.0005220733859882089,0.11710205227717835,-5.930130052313838,0.35919126095306664,0.008620590262873599,0.005638214554918907,0.0,0.20719143898512055,4.82645424395076,3.141680433514416,Risky high-wavenumber sensor-fitting field; useful as a no-harm stress test.
