candidate,model_kind,accepted_by_noharm,safe_choice,radius,baseline_radius,certificate_ratio,final_rel_l2_error,sensor_rmse_normalized,momentum_residual_normalized,divergence_l2,divergence_max,energy_budget_defect_normalized,high_k_energy_ratio,kinetic_energy_final,energy_error_percent,enstrophy_final,dissipation_final,max_cfl,wall_seconds,C_stab,sigma_min_observability,observability_condition_number,notes
reference_dns,reference 3D DNS,True,reference_dns,0.006961025245814101,0.012842902533706001,0.5420133982598557,0.0,0.011877329841943717,0.0007583918534159157,4.387216595395855e-16,1.8236999552210412e-15,5.2854609377373776e-05,6.637553874198458e-09,0.12478049550842775,0.0,0.3755261367574342,0.007510522735148684,0.005150710731044334,0.2699129999991783,0.29063510240525653,3.4407406115921173,3.38729913824489,Reference pseudo-spectral 3D Navier--Stokes run.
baseline_robust_dns,robust conservative DNS baseline,True,learned_calibrated_dns,0.012842902533706001,0.012842902533706001,1.0,0.030224576665479355,0.032126047328158276,0.0006986029040244822,4.081936167029008e-16,1.6483765892141786e-15,7.407368320854136e-05,6.592341000004615e-09,0.11735418034313069,-5.95150318568456,0.3532369284417807,0.008477686282602736,0.004997922366444105,0.2749653999999282,0.29063510240525653,3.4407406115921173,3.38729913824489,Conservative baseline: slightly dissipative and amplitude-biased but fully PDE-integrated.
learned_calibrated_dns,calibrated learned-parameter DNS,True,learned_calibrated_dns,0.007305633071113596,0.012842902533706001,0.5688459483313896,0.004998646874316898,0.013060190592897435,0.0007694251011292341,4.2741951045836826e-16,1.8549594202312445e-15,5.328999027836146e-05,6.641008452213549e-09,0.1260306162793131,1.0018559116884809,0.3792777552480391,0.007585555104960782,0.005176175460663138,0.26726349999989907,0.29063510240525653,3.4407406115921173,3.38729913824489,Learned/calibrated candidate close to the reference physical parameters; fully PDE-integrated.
learned_aggressive_dns,aggressive learned extrapolation DNS,False,learned_calibrated_dns,0.03308914911663762,0.012842902533706001,2.576454117735119,0.10036943134999789,0.10172314339715073,0.0009956492752428187,5.4270117908685e-16,2.32391379717395e-15,2.769950381576572e-05,6.754223049922937e-09,0.1510765763878174,21.07387117853976,0.4544480482948625,0.006362272676128075,0.005660005428180579,0.2690091999993456,0.29063510240525653,3.4407406115921173,3.38729913824489,Aggressive learned extrapolation: lower viscosity and higher initial energy; fully PDE-integrated but risky.
learned_sensor_overfit_field,"data-assisted field correction, not time-integrated DNS",False,learned_calibrated_dns,7.683141323221321,0.012842902533706001,598.2402578433523,0.05516780731954055,0.017747654424017836,91.42787171336641,4.160142213778312e-16,1.9097089497301703e-15,17.744351636602683,0.0015792185617089524,0.11762029193124438,-5.738239416351549,0.3621585393758612,0.008691804945020669,0.005093346588836369,0.0,0.29063510240525653,3.4407406115921173,3.38729913824489,Risky high-wavenumber sensor-fitting field; useful as a no-harm stress test.
